Year,Month,Day,Temp high,Temp avg,Temp low,Dew Point high,Dew Point avg,Dew Point low,Humidity high,Humidity avg,Humidity low,Pressure high,Pressure avg,Pressure low,Visibility high,Visibility avg,Visibility low,Wind high,Wind avg,Wind high,Precip. (mm),Events
2013,9,25,25,21,17,17,14,11,81,68,54,1010,1008,1006,16,16,13,14,4,23,0,
2013,9,26,25,21,17,12,8,-2,72,47,21,1011,1008,1006,16,16,16,24,5,45,0,
2013,9,27,28,21,14,9,6,0,64,42,19,1015,1013,1011,16,16,16,16,2,27,0,
2013,9,28,32,24,16,9,2,-6,56,33,9,1016,1015,1014,16,16,16,16,3,26,0,
2013,9,29,31,22,14,14,7,0,78,47,15,1017,1016,1014,16,16,16,13,1,21,0,
2013,9,30,28,22,15,15,12,8,87,58,28,1015,1013,1011,16,16,16,13,1,21,0,
2013,10,1,28,22,16,16,14,11,90,65,39,1013,1012,1011,16,16,13,13,2,21,0,
2013,10,2,24,21,17,15,14,13,84,67,50,1015,1013,1011,16,16,14,13,2,21,0,
2013,10,3,23,20,17,15,14,13,84,71,57,1013,1012,1010,16,15,11,13,2,23,0,
2013,10,4,31,24,17,15,13,4,84,52,20,1017,1013,1012,16,14,10,13,1,19,0,
2013,10,5,33,23,14,13,2,-10,73,40,6,1019,1017,1016,16,16,16,14,1,24,0,
2013,10,6,34,24,15,11,-1,-11,53,29,5,1018,1016,1014,16,16,16,16,2,24,0,
2013,10,7,29,23,16,15,8,1,84,50,16,1014,1013,1012,16,16,16,13,2,23,0,
2013,10,8,24,19,15,14,13,11,90,70,49,1013,1011,1009,16,14,6,16,2,26,0,
2013,10,9,18,16,13,12,10,6,72,60,48,1009,1008,1006,16,15,3,19,3,35,1.02,Rain
2013,10,10,21,17,12,10,8,7,77,60,42,1016,1014,1009,16,16,16,13,2,23,0,
2013,10,11,23,18,12,13,10,8,84,63,41,1017,1015,1014,16,16,14,13,2,23,0,
2013,10,12,24,19,13,14,12,9,93,70,47,1014,1013,1012,16,14,11,16,2,24,0,
2013,10,13,22,19,16,13,12,10,84,68,51,1016,1014,1013,16,16,13,14,2,23,0,
2013,10,14,28,21,13,14,11,9,86,60,33,1016,1014,1012,16,15,13,11,1,16,0,
2013,10,15,31,22,14,7,3,-2,57,35,12,1014,1013,1011,16,16,16,14,2,23,0,
2013,10,16,30,22,14,5,0,-4,46,29,11,1017,1016,1014,16,16,16,14,2,27,0,
2013,10,17,29,22,14,13,3,-2,78,46,14,1016,1015,1013,16,16,16,14,2,24,0,
2013,10,18,28,21,14,14,9,3,84,54,23,1016,1014,1013,16,16,11,13,1,19,0,
2013,10,19,29,21,13,15,11,5,84,54,23,1016,1015,1014,16,15,11,14,1,21,0,
2013,10,20,24,19,14,14,13,12,93,70,46,1015,1014,1012,16,8,0,13,2,21,0,Fog
2013,10,21,24,19,13,13,13,12,93,71,49,1015,1014,1012,16,7,3,13,1,21,0,
2013,10,22,22,18,13,14,12,11,93,75,57,1016,1014,1012,16,11,5,13,2,21,0,
2013,10,23,21,18,15,13,13,12,87,74,61,1015,1013,1012,16,11,6,13,1,21,0,
2013,10,24,21,18,14,13,12,12,84,72,59,1017,1015,1014,16,12,5,13,1,21,0,
2013,10,25,22,18,14,14,13,12,90,76,61,1020,1018,1016,13,9,4,14,1,23,0,
2013,10,26,24,19,14,14,13,13,100,75,50,1019,1017,1014,13,5,1,11,1,19,0,Fog
2013,10,27,23,18,14,14,13,12,100,81,61,1014,1012,1010,16,7,0,11,1,19,0,Fog
2013,10,28,19,17,13,13,9,8,87,68,48,1013,1011,1009,16,16,13,14,4,27,0.51,Rain
2013,10,29,20,16,12,10,9,7,83,64,45,1016,1014,1013,16,16,16,16,2,26,0,
2013,10,30,22,16,11,12,9,7,83,62,40,1018,1016,1015,16,16,16,13,1,21,0,
2013,10,31,27,19,12,10,6,2,77,49,21,1019,1017,1015,16,16,16,13,2,21,0,
2013,11,1,30,21,12,8,3,-2,72,43,13,1019,1016,1013,16,16,14,11,1,21,0,
2013,11,2,29,21,13,15,7,-2,90,52,14,1015,1013,1011,16,15,6,13,2,24,0,
2013,11,3,22,19,16,13,12,11,84,69,53,1013,1011,1010,16,16,14,14,2,24,0,
2013,11,4,21,17,14,13,11,10,87,70,53,1014,1011,1009,16,16,13,10,1,16,T,Rain
2013,11,5,25,18,11,12,6,-2,93,56,19,1021,1017,1014,16,14,8,11,0,19,0,
2013,11,6,28,19,10,7,-1,-7,63,37,10,1022,1021,1019,16,16,16,10,1,14,0,
2013,11,7,30,22,14,8,-2,-10,56,32,7,1020,1017,1015,16,16,16,10,2,-,0,
2013,11,8,26,19,12,14,8,-1,100,64,28,1017,1015,1013,16,12,0,8,0,14,0,Fog
2013,11,9,25,19,12,14,12,3,100,63,26,1018,1016,1015,16,8,1,11,1,16,0,
2013,11,10,28,20,11,13,8,-1,86,51,15,1020,1018,1017,16,15,10,16,2,29,0,
2013,11,11,25,18,11,13,8,2,84,56,27,1020,1018,1016,16,15,11,13,2,21,0,
2013,11,12,24,19,13,12,9,6,84,59,33,1021,1019,1017,16,15,11,10,0,16,0,
2013,11,13,33,24,14,11,3,0,62,38,13,1017,1014,1011,16,16,14,10,1,14,0,
2013,11,14,33,24,15,14,4,-4,73,41,9,1013,1010,1007,16,16,16,13,1,19,0,
2013,11,15,21,18,16,15,13,12,90,75,59,1008,1006,1005,16,12,5,13,3,19,T,Rain
2013,11,16,21,17,14,12,10,7,86,66,45,1014,1010,1007,16,13,3,11,2,23,0,
2013,11,17,21,17,12,12,11,9,86,69,52,1019,1016,1014,16,16,14,14,2,21,0,
2013,11,18,20,16,12,12,11,9,89,74,58,1021,1019,1017,16,14,10,11,2,23,0,
2013,11,19,19,17,14,12,11,10,80,68,56,1018,1016,1014,16,16,16,11,2,23,0,
2013,11,20,18,17,14,14,12,11,87,75,63,1015,1013,1012,16,12,4,11,1,19,1.27,Rain
2013,11,21,18,16,14,14,13,11,93,80,67,1012,1011,1010,16,9,2,13,3,26,7.37,Rain
2013,11,22,19,16,12,11,7,4,86,63,40,1014,1012,1010,16,16,11,10,1,14,1.27,Rain
2013,11,23,19,15,10,9,6,3,83,60,37,1019,1016,1014,16,16,16,13,1,21,0,
2013,11,24,20,14,9,8,6,3,77,57,37,1022,1021,1019,16,16,16,14,1,21,0,
2013,11,25,22,16,9,11,7,4,83,58,33,1024,1022,1021,16,16,11,10,1,19,0,
2013,11,26,24,18,11,8,5,0,77,49,21,1022,1020,1017,16,16,16,11,1,16,0,
2013,11,27,24,18,12,7,3,1,57,39,21,1016,1014,1011,16,16,16,14,2,23,0,
2013,11,28,21,16,11,10,6,2,77,57,37,1017,1014,1012,16,16,14,11,1,21,0,
2013,11,29,17,15,13,13,11,9,93,80,67,1022,1020,1017,16,12,4,13,1,21,5.84,Rain
2013,11,30,23,17,11,11,9,7,93,66,38,1022,1020,1018,16,16,16,11,1,19,0,
2013,12,1,27,19,11,8,3,1,72,45,18,1023,1021,1019,16,16,16,10,1,14,0,
2013,12,2,23,17,11,7,3,-2,66,43,20,1019,1016,1013,16,16,16,11,1,19,0,
2013,12,3,19,14,10,11,9,4,89,75,60,1012,1009,1007,16,14,8,13,3,24,0,
2013,12,4,17,13,9,6,-1,-7,71,50,28,1014,1012,1008,16,16,16,14,3,26,0,
2013,12,5,16,12,7,3,1,-1,65,50,35,1020,1016,1014,16,16,16,14,1,23,0,
2013,12,6,16,11,6,5,3,1,76,62,47,1022,1020,1019,16,16,16,11,2,19,0,
2013,12,7,15,11,7,8,4,-4,86,63,39,1020,1018,1015,16,13,3,14,2,34,2.29,Rain
2013,12,8,14,9,4,3,-1,-3,66,52,38,1023,1021,1019,16,16,16,11,1,16,0,
2013,12,9,17,11,4,-1,-6,-11,54,35,15,1026,1024,1023,16,16,16,13,1,23,0,
2013,12,10,19,12,4,0,-11,-14,39,25,11,1025,1022,1019,16,16,10,10,2,16,0,
2013,12,11,23,14,6,3,-8,-12,47,28,9,1022,1020,1019,16,16,16,11,3,19,0,
2013,12,12,21,14,8,11,4,-8,89,56,22,1023,1022,1020,16,14,6,11,0,16,0,
2013,12,13,18,13,7,9,7,4,89,65,40,1023,1022,1020,14,10,6,11,1,16,0,
2013,12,14,23,15,6,6,2,-2,89,54,19,1025,1024,1022,16,13,6,10,0,14,0,
2013,12,15,27,17,7,1,-3,-7,58,35,12,1024,1021,1018,16,16,14,8,0,14,0,
2013,12,16,29,23,16,7,-1,-6,52,32,11,1020,1019,1017,16,16,16,14,3,23,0,
2013,12,17,28,21,14,11,3,-4,60,40,19,1019,1017,1015,16,16,16,11,1,14,0,
2013,12,18,22,18,14,13,11,7,86,63,40,1015,1013,1011,16,14,10,13,1,23,0,
2013,12,19,14,11,8,11,8,6,93,77,61,1010,1008,1006,16,14,2,16,2,24,2.79,Rain
2013,12,20,18,13,7,8,6,5,92,68,44,1014,1011,1008,16,15,10,11,2,19,0,
2013,12,21,16,12,8,9,7,5,89,72,55,1019,1015,1013,16,14,10,11,0,14,0,
2013,12,22,21,14,7,11,8,6,93,67,40,1025,1022,1019,10,7,4,11,1,14,0,
2013,12,23,24,17,9,8,4,1,93,58,23,1026,1024,1022,16,14,4,10,1,14,0,
2013,12,24,26,18,11,7,3,0,62,41,19,1022,1021,1018,16,16,10,10,0,14,0,
2013,12,25,28,18,8,4,0,-6,71,42,12,1022,1021,1019,16,16,14,10,0,13,0,
2013,12,26,27,17,8,-1,-5,-12,50,29,7,1021,1020,1018,16,16,16,10,0,13,0,
2013,12,27,29,19,9,1,-6,-12,42,25,8,1021,1019,1017,16,16,16,13,2,19,0,
2013,12,28,23,17,11,12,4,-5,93,55,16,1016,1015,1013,16,12,3,10,1,14,0,
2013,12,29,24,16,7,11,2,-6,96,55,13,1021,1017,1016,16,13,2,10,0,14,0,
2013,12,30,24,16,8,7,-3,-11,77,43,9,1024,1022,1021,16,16,16,11,1,16,0,
2013,12,31,22,14,7,10,3,-7,89,53,17,1022,1020,1019,16,13,3,10,1,13,0,
2014,1,1,22,14,7,10,7,1,93,61,29,1020,1019,1017,10,5,1,8,0,13,0,
2014,1,2,27,19,11,8,1,-4,77,45,13,1019,1017,1015,16,16,14,10,2,13,0,
2014,1,3,22,16,9,11,8,3,89,60,31,1017,1015,1013,16,9,4,10,0,19,0,
2014,1,4,21,16,10,11,9,3,100,66,32,1017,1015,1013,10,5,0,10,0,-,0,Fog
2014,1,5,25,16,7,9,1,-9,93,54,15,1021,1019,1016,16,13,3,10,0,14,0,
2014,1,6,26,18,9,1,-7,-11,37,23,8,1023,1021,1019,16,16,16,11,1,19,0,
2014,1,7,21,15,9,8,-1,-9,66,43,19,1021,1019,1017,16,16,14,10,0,13,0,
2014,1,8,20,14,8,12,8,2,86,64,42,1020,1018,1016,16,9,4,13,1,16,0,
2014,1,9,17,14,11,11,10,9,93,80,67,1020,1017,1015,16,6,2,14,0,21,0,
2014,1,10,21,15,8,11,8,7,93,68,42,1020,1018,1017,16,6,3,8,0,13,0,
2014,1,11,23,16,9,12,9,6,93,65,37,1022,1019,1017,16,9,4,13,1,19,0,
2014,1,12,22,16,10,12,9,3,100,66,31,1021,1019,1017,14,5,0,11,2,14,0,Fog
2014,1,13,27,17,8,4,-2,-10,76,42,8,1026,1024,1022,16,16,13,8,0,11,0,
2014,1,14,28,18,9,1,-3,-8,46,28,9,1026,1024,1022,16,16,16,0,0,-,0,
2014,1,15,29,19,9,2,-2,-8,56,33,10,1023,1021,1019,16,16,14,0,0,-,0,
2014,1,16,29,19,9,1,-3,-8,46,27,8,1021,1019,1016,16,16,13,0,0,-,0,
2014,1,17,29,21,11,2,-6,-12,38,22,6,1020,1018,1016,16,16,11,13,1,23,0,
2014,1,18,29,20,11,5,-3,-11,59,33,7,1019,1017,1015,16,15,11,11,1,16,0,
2014,1,19,27,18,9,5,0,-8,59,35,10,1020,1018,1017,16,14,11,8,0,13,0,
2014,1,20,27,18,8,8,3,-4,72,45,17,1022,1020,1017,16,14,10,10,0,13,0,
2014,1,21,26,19,12,10,0,-7,77,45,13,1021,1019,1017,16,16,16,8,0,-,0,
2014,1,22,25,19,12,12,8,-5,93,57,20,1017,1014,1012,16,11,3,11,1,16,0,
2014,1,23,22,17,11,11,9,3,96,64,31,1019,1014,1012,14,7,3,10,0,13,0,
2014,1,24,23,18,13,11,5,-5,86,52,17,1023,1021,1019,16,15,8,10,0,14,0,
2014,1,25,25,19,13,12,7,0,86,54,21,1023,1021,1019,16,15,11,13,2,21,0,
2014,1,26,21,16,11,12,9,4,89,66,43,1021,1019,1016,16,13,10,13,1,19,0,
2014,1,27,21,16,11,12,10,9,89,71,52,1019,1017,1016,16,12,8,13,1,21,T,
2014,1,28,21,16,9,12,10,7,93,70,47,1020,1018,1017,14,10,6,10,1,16,0,
2014,1,29,21,16,11,13,12,10,100,77,53,1019,1016,1014,8,4,0,10,0,14,0,Fog
2014,1,30,17,16,14,12,11,9,86,76,65,1015,1013,1012,16,9,4,10,2,14,T,Rain
2014,1,31,18,15,12,11,4,-6,86,55,23,1015,1013,1012,16,16,16,19,5,42,0,
2014,2,1,19,14,10,-2,-6,-13,41,27,12,1018,1016,1014,16,16,16,13,1,24,0,
2014,2,2,17,13,8,8,2,-9,80,52,24,1019,1017,1014,16,15,4,16,3,-,3.56,Rain
2014,2,3,17,13,8,7,5,1,82,64,46,1015,1013,1012,16,16,16,19,2,32,0,
2014,2,4,17,13,9,7,5,2,77,63,49,1019,1017,1015,16,16,16,11,0,16,0,
2014,2,5,18,13,9,8,6,1,86,59,31,1020,1018,1016,16,16,13,14,3,26,0,
2014,2,6,16,13,11,11,9,7,89,76,62,1019,1016,1015,16,9,3,13,4,19,2.29,Rain
2014,2,7,17,14,10,10,9,8,93,77,60,1023,1020,1017,16,12,3,11,1,21,0,
2014,2,8,19,15,11,12,10,8,93,73,52,1025,1023,1022,16,16,11,14,2,24,0,
2014,2,9,19,16,12,11,11,9,93,75,56,1024,1022,1019,16,14,6,14,1,24,0,
2014,2,10,23,17,12,12,11,5,89,62,34,1021,1019,1015,16,13,8,14,2,24,0,
2014,2,11,24,18,12,12,11,8,100,71,41,1019,1018,1016,16,8,0,13,0,18,0,Fog
2014,2,12,27,19,11,10,6,2,89,55,20,1020,1019,1016,16,16,11,14,2,23,0,
2014,2,13,27,19,11,10,8,3,83,55,26,1018,1016,1015,16,15,8,13,2,19,0,
2014,2,14,26,18,10,11,8,5,83,56,29,1017,1016,1014,16,15,10,10,0,16,0,
2014,2,15,26,18,11,12,9,6,86,58,29,1017,1015,1014,16,14,8,13,1,19,0,
2014,2,16,24,18,12,13,12,11,93,70,46,1018,1016,1015,16,13,8,10,1,16,0,
2014,2,17,22,16,10,12,11,8,93,70,47,1018,1017,1015,16,14,10,13,1,21,0,
2014,2,18,20,17,13,11,10,9,86,70,53,1018,1016,1014,16,9,6,14,1,24,0,
2014,2,19,19,16,12,11,11,10,93,78,63,1016,1014,1012,16,11,5,19,3,31,0,
2014,2,20,28,19,11,11,7,-1,89,53,16,1016,1015,1014,16,13,5,13,2,16,0,
2014,2,21,26,19,13,12,4,-2,72,44,16,1015,1013,1011,16,15,10,13,2,18,0,
2014,2,22,24,18,11,12,8,2,89,56,23,1013,1012,1011,16,11,4,11,0,19,0,
2014,2,23,23,16,9,12,10,4,93,62,31,1016,1014,1012,16,5,0,11,2,16,0,Fog
2014,2,24,23,17,11,12,11,7,89,64,38,1017,1015,1013,16,9,3,13,2,21,0,
2014,2,25,22,18,13,12,10,8,80,62,44,1017,1016,1014,16,13,6,16,4,26,0,
2014,2,26,19,17,14,12,10,8,80,66,52,1019,1017,1016,16,15,8,13,4,21,1.52,Rain
2014,2,27,22,18,13,13,12,7,93,67,40,1016,1015,1011,16,10,2,16,5,26,26.67,Rain
2014,2,28,17,15,13,16,13,11,93,84,75,1010,1006,1003,16,9,0,21,8,35,56.9,"Fog , Rain"
2014,3,1,16,14,12,12,11,9,93,85,77,1015,1010,1008,16,10,1,19,8,27,25.4,Rain
2014,3,2,17,14,12,12,11,9,89,77,65,1021,1019,1016,16,14,1,11,2,19,4.32,Rain
2014,3,3,20,16,11,12,11,9,96,74,52,1021,1019,1016,16,15,6,14,3,29,0,
2014,3,4,21,17,12,13,12,11,93,76,58,1017,1016,1014,16,11,4,13,2,23,0,
2014,3,5,22,17,12,13,12,11,93,73,53,1019,1017,1016,16,11,5,14,2,21,0,
2014,3,6,22,18,14,14,13,12,93,75,57,1019,1016,1014,16,12,5,13,4,21,0,
2014,3,7,22,18,13,13,12,6,93,65,37,1016,1014,1012,16,14,10,16,3,23,0,
2014,3,8,27,19,11,9,5,-2,83,50,16,1020,1017,1014,16,16,11,14,2,24,0,
2014,3,9,29,22,14,7,-2,-9,56,32,8,1021,1019,1017,16,16,16,21,4,31,0,
2014,3,10,27,20,13,11,3,-1,72,46,19,1018,1016,1015,16,15,3,19,2,26,0,
2014,3,11,26,19,12,13,8,2,84,53,22,1016,1014,1012,16,15,3,11,1,18,0,
2014,3,12,27,19,12,13,9,-7,86,48,10,1016,1014,1012,16,14,6,16,3,26,0,
2014,3,13,22,18,14,12,11,9,84,69,46,1016,1014,1013,16,16,16,11,2,-,0,
2014,3,14,22,17,11,13,11,9,89,71,53,1020,1018,1016,16,13,6,13,1,19,0,
2014,3,15,27,20,12,12,10,7,93,62,30,1022,1021,1020,16,14,10,14,1,23,0,
2014,3,16,32,23,13,11,5,-2,72,42,11,1023,1021,1018,16,16,16,14,2,24,0,
2014,3,17,23,18,13,13,11,7,80,61,41,1018,1012,1008,16,15,11,19,5,32,0,
2014,3,18,24,19,14,13,11,9,84,63,41,1014,1010,1009,16,15,13,16,4,26,0,
2014,3,19,26,20,13,13,11,3,86,55,23,1017,1016,1014,16,14,10,13,1,23,0,
2014,3,20,23,18,13,13,12,11,93,71,49,1018,1016,1014,16,12,8,16,2,26,0,
2014,3,21,19,16,13,11,10,8,86,69,52,1016,1015,1014,16,15,11,13,2,23,0,
2014,3,22,20,17,13,11,9,8,77,67,56,1019,1017,1015,16,16,16,14,3,26,0,
2014,3,23,21,16,12,12,11,9,83,71,58,1021,1019,1016,16,15,11,16,3,26,0,
2014,3,24,19,17,14,12,12,11,86,75,63,1020,1018,1015,16,12,6,13,2,23,0,
2014,3,25,18,16,14,12,11,10,80,72,63,1017,1014,1013,16,14,10,13,2,23,0,
2014,3,26,19,16,13,12,11,8,86,69,52,1015,1013,1012,16,14,6,24,7,43,0.25,Rain
2014,3,27,21,16,11,10,8,5,89,66,43,1019,1016,1015,16,16,16,19,3,29,0,
2014,3,28,22,18,13,12,9,8,80,62,44,1021,1020,1019,16,16,16,19,5,29,0,
2014,3,29,24,18,12,12,10,9,83,61,38,1021,1017,1015,16,15,11,16,3,26,0,
2014,3,30,22,18,13,12,8,1,86,56,26,1017,1016,1014,16,16,16,21,4,39,0,
2014,3,31,20,16,12,10,9,7,83,66,48,1017,1016,1015,16,16,16,21,5,32,T,
2014,4,1,17,14,10,11,8,4,89,66,43,1016,1015,1014,16,16,6,23,6,37,6.35,Rain
2014,4,2,17,13,9,9,7,4,93,70,46,1018,1015,1014,16,14,2,24,4,40,1.02,Rain
2014,4,3,20,15,9,9,7,4,80,59,37,1021,1019,1017,16,16,16,16,5,26,0,
2014,4,4,18,15,12,9,8,4,77,60,43,1017,1015,1014,16,16,14,19,4,24,0,
2014,4,5,19,16,12,9,7,1,77,53,29,1017,1015,1014,16,16,16,19,6,29,0,
2014,4,6,26,18,11,8,6,4,77,53,29,1019,1017,1015,16,16,16,19,2,26,0,
2014,4,7,29,21,13,8,6,2,72,45,17,1019,1018,1017,16,16,16,14,3,23,0,
2014,4,8,31,23,14,11,6,1,65,41,16,1019,1017,1015,16,16,10,14,3,21,0,
2014,4,9,32,23,14,11,8,1,80,48,15,1017,1015,1014,16,14,2,14,1,26,0,
2014,4,10,27,19,10,11,9,5,96,63,30,1015,1014,1013,16,9,0,11,1,16,0,Fog
2014,4,11,26,19,13,12,11,4,86,56,25,1014,1012,1011,16,15,10,14,3,23,0,
2014,4,12,19,17,14,11,9,9,80,68,56,1015,1013,1012,16,15,11,14,3,26,0,
2014,4,13,19,17,13,10,9,8,83,66,48,1017,1015,1014,16,16,16,13,3,21,0,
2014,4,14,25,18,12,12,9,2,89,56,22,1017,1016,1014,16,15,11,13,3,21,0,
2014,4,15,22,18,13,13,12,10,93,71,49,1016,1013,1010,16,9,2,14,3,19,0,
2014,4,16,23,18,14,12,11,10,86,70,53,1012,1010,1009,16,13,8,14,4,29,0,
2014,4,17,22,18,15,12,12,11,80,67,53,1013,1011,1010,16,15,11,14,3,21,0,
2014,4,18,23,19,16,12,11,10,72,61,49,1014,1012,1011,16,16,16,16,4,26,0,
2014,4,19,22,18,14,12,12,11,80,67,53,1017,1015,1013,16,15,11,16,3,27,0,
2014,4,20,24,19,15,14,13,12,87,70,53,1018,1017,1016,16,13,8,14,2,23,0,
2014,4,21,24,19,14,14,13,12,87,67,46,1018,1016,1014,16,11,4,14,3,21,0,
2014,4,22,21,18,14,12,11,8,80,65,49,1015,1014,1012,16,14,10,21,4,27,0,
2014,4,23,22,18,13,11,8,2,77,53,28,1014,1014,1012,16,16,16,16,4,26,0,
2014,4,24,26,19,13,12,9,6,78,55,31,1015,1014,1012,16,16,16,14,3,24,0,
2014,4,25,22,17,12,13,12,10,84,69,53,1013,1011,1009,16,16,6,16,7,32,1.52,Rain
2014,4,26,20,15,10,10,6,3,83,60,37,1014,1011,1008,16,16,16,19,5,31,0,
2014,4,27,22,17,13,11,8,4,75,56,37,1016,1015,1014,16,16,16,14,6,27,0,
2014,4,28,25,19,14,12,9,4,80,55,29,1016,1014,1012,16,16,13,14,4,24,0,
2014,4,29,33,24,15,12,3,-4,78,44,9,1017,1015,1014,16,16,13,16,2,24,0,
2014,4,30,33,25,17,5,-2,-7,43,26,8,1016,1015,1013,16,16,16,16,2,27,0,
2014,5,1,33,26,17,8,-1,-9,44,26,7,1017,1015,1013,16,16,16,21,2,29,0,
2014,5,2,36,26,17,9,3,-3,56,33,9,1015,1013,1012,16,16,16,16,2,24,0,
2014,5,3,32,24,17,12,8,2,67,43,18,1013,1012,1011,16,16,16,14,2,23,0,
2014,5,4,27,21,15,13,11,7,75,52,28,1015,1013,1012,16,16,16,13,3,19,0,
2014,5,5,22,18,14,12,11,9,78,65,51,1016,1014,1013,16,16,10,21,6,27,0,
2014,5,6,20,17,13,9,7,4,77,57,37,1013,1010,1008,16,16,16,21,7,37,0,
2014,5,7,20,17,14,11,8,6,72,58,44,1016,1014,1011,16,16,14,19,6,29,0,
2014,5,8,22,18,14,11,9,8,75,60,45,1018,1016,1015,16,16,16,19,4,27,0,
2014,5,9,22,18,13,12,11,9,83,66,49,1018,1016,1014,16,16,13,14,2,24,0,
2014,5,10,22,18,14,12,11,8,75,60,44,1014,1012,1009,16,16,16,19,4,32,0,
2014,5,11,30,22,14,11,1,-13,72,39,6,1014,1012,1010,16,16,14,27,6,43,0,
2014,5,12,32,24,15,8,-1,-7,52,30,8,1016,1014,1013,16,16,16,23,3,35,0,
2014,5,13,34,27,18,5,-2,-6,34,21,8,1018,1016,1015,16,16,16,16,4,29,0,
2014,5,14,37,27,17,6,-2,-7,35,21,6,1017,1015,1013,16,16,13,14,3,26,0,
2014,5,15,39,31,22,6,-1,-8,31,18,5,1015,1014,1013,16,16,14,19,3,29,0,
2014,5,16,35,28,20,13,7,-2,61,36,11,1014,1013,1011,16,15,6,14,2,23,0,
2014,5,17,29,23,17,16,13,11,73,55,37,1012,1011,1010,16,15,6,11,2,-,0,
2014,5,18,24,21,17,14,13,11,78,66,53,1012,1011,1010,16,15,13,14,3,21,0,
2014,5,19,23,20,16,14,12,8,78,64,49,1014,1013,1011,16,16,16,16,3,31,0,
2014,5,20,21,18,14,12,10,6,80,61,42,1015,1014,1014,16,16,16,21,4,39,0,
2014,5,21,22,18,15,12,11,9,78,63,47,1015,1014,1013,16,16,16,13,4,23,0,
2014,5,22,22,18,14,13,12,11,86,70,53,1016,1015,1013,16,16,13,11,3,21,0,
2014,5,23,21,19,16,13,12,12,78,68,57,1016,1016,1015,16,16,16,16,3,27,0,
2014,5,24,21,18,16,13,13,12,78,70,61,1016,1015,1013,16,16,13,11,2,18,0,
2014,5,25,24,21,17,14,14,13,84,69,54,1015,1013,1012,16,16,16,14,2,24,0,
2014,5,26,26,21,16,16,15,14,90,71,52,1015,1014,1012,16,13,8,14,4,21,0,
2014,5,27,27,22,17,16,16,15,90,72,54,1015,1014,1012,16,11,6,16,3,27,0,
2014,5,28,26,22,18,16,15,15,87,70,52,1013,1012,1010,16,12,8,13,3,19,0,
2014,5,29,26,22,17,15,14,13,78,66,54,1013,1012,1011,16,15,11,14,3,26,0,
2014,5,30,26,21,16,15,13,11,90,68,46,1012,1011,1010,16,14,8,16,2,26,0,
2014,5,31,27,22,16,15,13,9,78,61,44,1012,1011,1011,16,14,10,10,2,-,0,
2014,6,1,27,22,16,14,13,12,84,64,43,1012,1011,1009,16,15,11,14,2,23,0,
2014,6,2,24,20,16,14,13,10,90,72,53,1012,1011,1010,16,14,6,14,3,24,0,
2014,6,3,26,21,14,13,12,8,84,60,36,1013,1011,1009,16,16,13,10,2,-,0,
2014,6,4,26,21,15,13,12,9,87,63,38,1011,1010,1008,16,15,8,16,3,26,0,
2014,6,5,26,21,15,14,13,13,84,69,53,1011,1010,1008,16,13,8,16,3,24,0,
2014,6,6,24,20,16,14,13,12,90,72,53,1011,1010,1009,16,13,8,14,4,26,0,
2014,6,7,23,20,16,14,13,12,84,71,57,1011,1009,1008,16,14,10,14,2,23,0,
2014,6,8,25,21,16,14,14,13,84,69,54,1010,1009,1007,16,12,6,14,3,23,0,
2014,6,9,24,20,15,16,14,14,90,75,60,1010,1009,1007,16,9,4,16,2,23,0,
2014,6,10,23,21,17,15,14,14,84,73,61,1012,1009,1008,16,14,10,13,2,24,0,
2014,6,11,24,21,17,14,14,12,84,65,46,1013,1012,1011,16,16,16,19,3,26,0,
2014,6,12,23,20,16,14,13,13,84,71,57,1014,1013,1013,16,15,11,14,5,24,0,
2014,6,13,23,19,16,14,13,12,90,72,53,1014,1013,1011,16,14,8,16,2,24,0,
2014,6,14,24,19,15,14,13,12,90,72,53,1012,1011,1009,16,15,11,19,3,26,0,
2014,6,15,23,20,16,14,13,13,84,71,57,1012,1011,1010,16,15,11,14,4,24,0,
2014,6,16,23,19,16,13,12,11,78,68,57,1013,1012,1011,16,16,13,8,3,-,0,
2014,6,17,26,21,15,14,12,11,84,64,43,1013,1012,1012,16,16,16,14,3,26,0,
2014,6,18,25,20,15,14,12,9,87,63,38,1014,1013,1012,16,16,16,13,3,23,0,
2014,6,19,24,20,15,14,13,10,90,66,41,1014,1013,1012,16,15,11,14,4,24,0,
2014,6,20,27,21,16,16,14,13,90,68,45,1013,1012,1011,16,15,11,16,2,26,0,
2014,6,21,27,22,17,16,16,14,90,70,49,1012,1011,1010,16,14,11,14,3,23,0,
2014,6,22,25,21,17,16,14,14,87,71,54,1013,1012,1011,16,15,11,14,3,23,0,
2014,6,23,25,21,17,15,14,14,84,69,54,1014,1013,1011,16,14,11,16,4,26,0,
2014,6,24,26,22,17,16,15,14,87,71,54,1014,1013,1012,16,14,10,13,3,24,0,
2014,6,25,24,21,17,17,16,16,93,77,60,1013,1012,1010,16,12,6,13,4,27,0,
2014,6,26,24,21,18,17,16,13,87,76,64,1013,1012,1010,16,14,11,16,3,24,0,
2014,6,27,26,22,18,17,16,14,87,72,56,1011,1010,1009,16,16,16,16,4,29,0,
2014,6,28,27,22,18,17,17,16,87,71,54,1011,1010,1009,16,16,14,14,3,24,0,
2014,6,29,26,22,18,17,17,16,87,73,58,1012,1011,1010,16,15,11,14,3,24,0,
